proxyWallet,asset,conditionId,size,avgPrice,initialValue,currentValue,cashPnl,percentPnl,totalBought,realizedPnl,percentRealizedPnl,curPrice,redeemable,mergeable,title,slug,icon,eventId,eventSlug,outcome,outcomeIndex,oppositeOutcome,oppositeAsset,endDate,negativeRisk
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,43323721733972903434727236842374217910864488049095654123924464879877398920735,0xaa6b749c6759d2228bcf95a29bd600e1f96f4a7662e625fb7ff4795543381943,63083.608199,0.044424,2802.426210632376,4415.85257393,1613.4263632976247,57.5724833423375,65583.59375,113.938904,51.56597085062889,0.07,False,False,Will Sam Altman be TIME's Person of the Year for 2025?,will-personthing-f-be-times-person-of-the-year-for-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/time-2024-person-of-the-year-opFCUnLfR7Sv.png,28833,time-2025-person-of-the-year,Yes,0,No,87850747648215752816170619579856918800907418533360348150943952812298852044060,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,49774001562624358195744702892966990055921437051379946424547911220196789699061,0xdbd1175d2a14db36e314453d81a9612971d17dba042a8d117e33f738449e5256,63083.59375,0.044443,2803.62415703125,189.25078125,-2614.37337578125,-93.24978061787009,63083.59375,0.0,-93.24978061787009,0.003,False,False,Will Pope Francis be TIME's Person of the Year for 2025?,will-pope-francis-be-times-person-of-the-year-for-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/time-2024-person-of-the-year-opFCUnLfR7Sv.png,28833,time-2025-person-of-the-year,Yes,0,No,52355136321155982981770237271856054964824336082881762505873560206090302646977,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,22660463552745828059828440374615279792253436618366221337095213796497078581471,0xa5b154afd4a5c5e05232f0091ca219dad173392ea4b75552dc711c65feaa3066,63083.59375,0.044443,2803.62415703125,126.1671875,-2677.45696953125,-95.49985374524672,65583.59375,-104.88,-95.67139972162977,0.002,False,False,Will LeBron James be TIME's Person of the Year for 2025?,will-lebron-james-be-times-person-of-the-year-for-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/time-2024-person-of-the-year-opFCUnLfR7Sv.png,28833,time-2025-person-of-the-year,Yes,0,No,80590832284581480717903625437092927220175196303935715067251503251994631198663,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,60832796533714919667805926129703562670320904476104736289780745946932968698309,0xadbfa8a84df49adfe502a7b36082a96b3207c9aaa82aeeba5988310e1acf75ad,63083.59375,0.044443,2803.62415703125,1703.25703125,-1100.36712578125,-39.248025560830726,63083.59375,0.0,-39.248025560830726,0.027,False,False,Will Xi Jinping be TIME's Person of the Year for 2025?,will-xi-jinping-be-times-person-of-the-year-for-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/time-2024-person-of-the-year-opFCUnLfR7Sv.png,28833,time-2025-person-of-the-year,Yes,0,No,32829733560041181103849457314424353221801819438852257507428608166418440964428,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,50887272939612765629559172143901565817521391945540156085421963433918821328137,0x1970bcce75e3674660917ae4685b433a9b1e0152d810a8d7c346dfd5e00694c2,60839.462223,0.006167,375.196963529241,334.61704222649996,-40.57992130274099,-10.815631587481757,72280.922223,60.970344,-24.932750790999027,0.0055,False,False,Will Corey Booker win the 2028 Democratic presidential nomination?,will-corey-booker-win-the-2028-democratic-presidential-nomination-125,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-corey-booker-win-the-2028-democratic-presidential-nomination-125-Nw5wVdP1Y36Q.png,30829,democratic-presidential-nominee-2028,Yes,0,No,29006371059590547574472177233842141554614007974283936149779962779213443973844,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,97738289848450488297763027547275619371606557963137023790940218654157116963791,0x850c1624dc9d8ca9850195df05293ff85273e6b92e89a9551cd0a57c2f72aceb,60828.87508,0.057928,3523.69507563424,23114.972530400002,19591.27745476576,555.9867421626848,71085.39146,2146.003078,461.3381100983001,0.38,False,False,Will Artificial Intelligence be TIME's Person of the Year for 2025?,will-artificial-intelligence-be-times-person-of-the-year-for-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/time-2024-person-of-the-year-opFCUnLfR7Sv.png,28833,time-2025-person-of-the-year,Yes,0,No,104393896768735558690178711391531744820971355331117822134769475143370127085506,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,75569569834906571381645882316168516504337880234085605599894820215533033972960,0x077fc0c447abfc7e094713e86d62acc20480560a6eb60bfbfc86a1c5f00b9339,57526.501044,0.524313,30161.892341882773,0.0,-30161.892341882773,-100.0,118379.460626,5822.154175,-99.99999061970018,0.0,True,False,Will the government shutdown end November 12?,will-the-government-shutdown-end-november-12-365,https://polymarket-upload.s3.us-east-2.amazonaws.com/what-day-will-the-government-shutdown-end-zMesYVn8zpvK.jpg,77322,what-day-will-the-government-shutdown-end,Yes,0,No,93079906896112684659101354592843713027808743576205196334207360836681720636909,2025-11-21,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,53073524502227239529758050797717252074657724728350459794773727601112889922394,0x4c9ccd1404d105968de9b1ff3226fbafdc0b6e402a26bbcad3a84a1b62296783,50000.004574,0.659999,32999.953018835426,0.0,-32999.953018835426,-100.0,65555.0,1127.654215,-99.99999739368533,0.0,True,True,Will the Toronto Blue Jays win the 2025 World Series?,will-the-toronto-blue-jays-win-the-2025-world-series,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-toronto-blue-jays-win-the-world-series-f6wy1KH5dSii.png,19699,world-series-champion-2025,Yes,0,No,109675886430948727591532495316042727297775060353155231306904758693126574359471,2025-10-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,110180825973586203401768894817809331129104894097494819536337372966324218902403,0x7a461888f0011b1730d74422388d76626b800033eb10a8fff4643984fb9f8806,48440.9607,0.891902,43204.5897302514,44323.4790405,1118.8893102486038,2.589746407116486,80940.93,738.183879,-38.602806309549095,0.915,False,False,Will Donald Trump be the #1 searched person on Google this year?,will-donald-trump-be-the-1-searched-person-on-google-this-year,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-donald-trump-be-the-1-searched-person-on-google-this-year-vc1FknqZ9CqC.jpg,59297,1-searched-person-on-google-this-year,No,1,Yes,108294418470154331012315576418925896822555088973525283627907335955315114276930,2025-12-31,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,4935491735120219515538276844021763019234029777255150441710331553232678592834,0xe4a2b3d43921a62fd693cbaca54249feec7b52fdcd5c7dd8c809a38179c1cbb0,48288.453153,0.718238,34682.60201570442,44666.819166525005,9984.217150820587,28.787393593766968,51966.13936,74.842251,19.673004561442696,0.925,False,False,Israel strikes Iran before 2026?,israel-strikes-iran-before-2026,https://polymarket-upload.s3.us-east-2.amazonaws.com/israel-military-response-against-iran-in-november-vlOJoXKuHEkm.jpg,28819,israel-strikes-iran-before-2026,No,1,Yes,26101387301119236320811157843042624909865342298415631849879665540468380004943,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,77802994982116337921503027000995610986562681360298439600066311122102289695809,0x93cb3616632292f873370cfe0fdf4f71f0d378f497fd7d237aff316ac9cb93fe,47922.70944,0.014,670.91793216,0.0,-670.91793216,-100.0,47922.70944,0.0,-100.0,0.0,True,False,Will the government shutdown end November 14?,will-the-government-shutdown-end-november-14-412,https://polymarket-upload.s3.us-east-2.amazonaws.com/what-day-will-the-government-shutdown-end-zMesYVn8zpvK.jpg,77322,what-day-will-the-government-shutdown-end,Yes,0,No,55876268787682077393835442533174554300094867727030627500442985879372798311830,2025-11-21,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,104071616575689490708756996503755160411785604144351427331378560378097635400347,0xaeea5f917fc5746387b5f9c0a4263dba035dbb3f0ac6ad72bf92183d21e26739,47124.647249,0.426695,20107.851357912055,20263.59831707,155.74695915794373,0.7745579395118228,50789.258032,-37.328168,-6.496655595301437,0.43,False,False,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,https://polymarket-upload.s3.us-east-2.amazonaws.com/russia-x-ukraine-ceasefire-in-2025-w2voYOygx80B.jpg,34050,russia-x-ukraine-ceasefire-before-2027,Yes,0,No,27911616648163853231017805596118911526202185567944724228908312975649746722206,2026-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,30732552320006664177902085971957467957450485111214036633872573588757974348601,0x939eeb2dea216749bd409bedde483c3f2bfb0e24d4f2d34461c0b21c6e91f010,45079.544369,0.005972,269.215038971668,247.9374940295,-21.277544942168028,-7.903549899531155,68079.527223,-16.207495,-39.01741233394655,0.0055,False,False,Will Roy Cooper win the 2028 Democratic presidential nomination?,will-roy-cooper-win-the-2028-democratic-presidential-nomination-286,https://polymarket-upload.s3.us-east-2.amazonaws.com/Roy_Cooper.png,30829,democratic-presidential-nominee-2028,Yes,0,No,55053374667733007627913689484290555932799177921000957543346276204775142445823,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,58378309871183461257693288827678410871907006920578755035402846056315798427503,0x9d4f94f82de9d13ff1d3318639ab9000ee2533949e525343156f374fb00bd9b1,45079.539446,0.005972,269.215009571512,338.096545845,68.88153627348798,25.58606831882116,68079.527223,29.807202,-16.84192222401891,0.0075,False,False,Will Mark Cuban win the 2028 Democratic presidential nomination?,will-mark-cuban-win-the-2028-democratic-presidential-nomination-329,https://polymarket-upload.s3.us-east-2.amazonaws.com/Mark_Cuban.png,30829,democratic-presidential-nominee-2028,Yes,0,No,55392527126713018429304496836617506663024188480522297953714346140749923557790,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,104464678880204778606895232389511543522030897731392516718349574106843434770446,0x3265b10daeb30dbcc3214bd02e488551d0a5d3028392f4152e4750b943fbfc91,45079.536112,0.005972,269.214989660864,247.93744861599998,-21.277541044863998,-7.9035498995311455,68079.527223,29.807875,-39.01741218591088,0.0055,False,False,Will Tim Walz win the 2028 Democratic presidential nomination?,will-tim-walz-win-the-2028-democratic-presidential-nomination-475,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-tim-walz-win-the-2028-us-presidential-election-V8-ATYdzVQA9.png,30829,democratic-presidential-nominee-2028,Yes,0,No,90935594925886073322524509252821043048115343298080885997215308777385571383769,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,103988345069738240821107916249290759786442703283901164377120414690701074137717,0xe883f2fda25a605a184bb5fe583afce6cc21ea0b348b6a3728ec3067553c548d,45079.53389,0.005972,269.21497639108,924.130444745,654.91546835392,243.26858673811117,68079.527223,167.806615,127.29873914128697,0.0205,False,False,Will J.B. Pritzker win the 2028 Democratic presidential nomination?,will-jb-pritzker-win-the-2028-democratic-presidential-nomination-288,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-jb-pritzker-win-the-2028-us-presidential-election-iASug1bJ5kub.png,30829,democratic-presidential-nominee-2028,Yes,0,No,108650988487983371520585351370999192979899647080710024226285750050382033453124,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,42119164854283656238382173699154739480090965550328051492328192273011556335098,0x8fbcb151e2c988df5a43abb02298014b7daf34c008f3eed9188dd16a2a19bec1,45079.531423,0.005972,269.214961658156,270.477188538,1.26222687984401,0.4688546550569361,72669.211423,-57.57932,-37.675284517161174,0.006,False,False,Will Jared Polis win the 2028 Democratic presidential nomination?,will-jared-polis-win-the-2028-democratic-presidential-nomination-837,https://polymarket-upload.s3.us-east-2.amazonaws.com/Jared_Polis.png,30829,democratic-presidential-nominee-2028,Yes,0,No,39150381508679235943386404690610035044747196600759141560840372170757042543675,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,46211769122513729244602558513001215391004042100934296321661285791281233261657,0xf2e51acfbb6d0414dc2ace81b7dc2af7c165e443dcb91f6caa7aab6d6ab4f06d,45079.527223,0.005972,269.214936575756,202.85787250349998,-66.35706407225602,-24.64835900870731,68079.527223,-131.192,-50.10520352979002,0.0045,False,False,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,will-chelsea-clinton-win-the-2028-democratic-presidential-nomination,https://polymarket-upload.s3.us-east-2.amazonaws.com/chelsea+clinton.png,30829,democratic-presidential-nominee-2028,Yes,0,No,76057920052421891902791411567177996435483774677774664174053982044923692373687,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,52310257194926233099477326083312959938983447523839326865869372741334281264830,0xdce84960dce38aa4a5800a5eba7c9ac34d2ce49ba9d44c42572c472d468af264,45079.527223,0.005972,269.214936575756,247.93739972649996,-21.277536849256037,-7.903549899531159,69777.807223,146.510196,-40.501614367690415,0.0055,False,False,Will Raphael Warnock win the 2028 Democratic presidential nomination?,will-raphael-warnock-win-the-2028-democratic-presidential-nomination-914,https://polymarket-upload.s3.us-east-2.amazonaws.com/Raphael_Warnock.png,30829,democratic-presidential-nominee-2028,Yes,0,No,88403451835230950222119400360490338078378790763472355557584611572247419676051,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,83723134981785004242996949681785273460678873813693556756054904164484296299719,0x3e218c99a1335641b3a5ee6c887521d19b0c28fddd6b99c254a07968e35c0b1b,45079.527223,0.005972,269.214936575756,383.1759813955,113.96104481974399,42.330877427997315,68305.527223,75.809663,-6.066021390041547,0.0085,False,False,Will Michelle Obama win the 2028 Democratic presidential nomination?,will-michelle-obama-win-the-2028-democratic-presidential-nomination-777,https://polymarket-upload.s3.us-east-2.amazonaws.com/Michelle_Obama.png,30829,democratic-presidential-nominee-2028,Yes,0,No,107146110974011455665373243296921398136854344089489911087344946921091914123046,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,2213957649161627793381994368131485505647723208738124952452819345058597751695,0xe06a7e94cf2fa8dc2085b7610fe16e9be1cde6654f34d365c13da1149b276c61,45079.527223,0.005972,269.214936575756,202.85787250349998,-66.35706407225602,-24.64835900870731,68079.527223,-85.191998,-50.10519221565075,0.0045,False,False,Will Oprah Winfrey win the 2028 Democratic presidential nomination?,will-oprah-winfrey-win-the-2028-democratic-presidential-nomination,https://polymarket-upload.s3.us-east-2.amazonaws.com/oprah+winfrey.png,30829,democratic-presidential-nominee-2028,Yes,0,No,44046525152074436753629616217525652949736205933417533647338274649282385796755,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,26468656392978559668331516709623917078428425933265692717836103090220693717685,0x1d519b87999e3d4e90e1e8f57b5eee73a0ba488ff3fdb70867f294733aba84a9,45074.152839,0.005972,269.182840754508,1104.3167445555,835.133903800992,310.24782317481584,69579.527223,2370.683494,165.76226540065838,0.0245,False,False,Will Andy Beshear win the 2028 Democratic presidential nomination?,will-andy-beshear-win-the-2028-democratic-presidential-nomination-832,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-andy-beshear-win-the-2028-us-presidential-election-gHwMpj0k-Xon.png,30829,democratic-presidential-nominee-2028,Yes,0,No,26335362363448644358593284423242327477307616743233875606762153873424287882825,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,42378624385266531400857197458493305560524824130403136305350195638548989557270,0x0d7caa9700c1107c45a9bf02ccd1f3d9dd91aa1539be69a6152a8a96db5e24a5,43892.251671,0.169671,7447.242233270241,241.40738419049998,-7205.834849079741,-96.75843249583016,50899.943977,-158.470167,-97.20471984473402,0.0055,False,False,California redistricting referendum passes?,california-redistricting-referendum-passes,https://polymarket-upload.s3.us-east-2.amazonaws.com/california-redistricting-referendum-passes-B_ZBYUV7_fPs.png,38561,california-redistricting-referendum-passes,No,1,Yes,109622231977038684989464749951029119024059910811345387736251088954328093269056,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,83280687295366923684863163111471047651668247655100947012947759809116119055989,0x6686687c7bc69e01f9f9b75bfbec3737c06463d074efd12919a4e7c131a1df50,42579.145892,0.620508,26420.700659153135,27676.4448298,1255.7441706468658,4.75287989840583,42579.145892,0.0,4.752879898405816,0.65,False,False,Will Donald Trump rank in Google’s Top 5 Most Searched People of 2025?,will-donald-trump-rank-in-googles-top-5-most-searched-people-of-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/top-5-most-searched-people-on-google-2025-RkSDicLW0XuQ.jpg,62580,top-5-most-searched-people-on-google-2025,No,1,Yes,104186797486634922882039659043251059270915778073356605448905656754606544725766,2025-12-31,False
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,51135007366774375060973186227814744746944814554228250236529557882499561765836,0x5b89708834367c5f918830088e5d1aa22e0f2189ee94590b69bbf30a4c5a8ac6,42171.46,0.001001,42.21363146,0.0,-42.21363146,-100.0,57169.37,-430.934948,-100.00075303338755,0.0,True,False,Will the government shutdown end November 21 or later?,will-the-government-shutdown-end-november-21-or-later-111,https://polymarket-upload.s3.us-east-2.amazonaws.com/what-day-will-the-government-shutdown-end-zMesYVn8zpvK.jpg,77322,what-day-will-the-government-shutdown-end,Yes,0,No,63355086333624023949922193191230833971127984753704710625945925585990184045868,2025-11-21,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,91031279171981959197361710127213577102576826515163085396576756946418341946256,0x4c325469d9b516ef4e6b8f73a81a12607dec075e3c2fd454f91765aaeafc4760,38803.019656,0.022078,856.693067965168,1746.13588452,889.442816554832,103.82281003714104,89124.490113,1951.066791,-11.259527753389085,0.045,False,False,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,will-pete-buttigieg-win-the-2028-democratic-presidential-nomination-687,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-pete-buttigieg-win-the-2028-us-presidential-election-jPrwim0rDJDu.png,30829,democratic-presidential-nominee-2028,Yes,0,No,18494065527924073750217237765784380365430319396356251245973222791140100738948,2028-11-07,True
0x9d84ce0306f8551e02efef1680475fc0f1dc1344,86399953175795498461371000657403136662685672736917440975827903960325769120314,0x83c50f530516b82c107f4ca58419470c507492f5a823fb3193b10b1baea4bac9,36986.294407,0.147247,5446.120892547529,5732.875633085,286.7547405374718,5.265302518896835,36986.294407,0.0,5.265302518896816,0.155,False,False,Will Pope Leo XIV rank in Google’s Top 5 Most Searched People of 2025?,will-pope-leo-xiv-rank-in-googles-top-5-most-searched-people-of-2025,https://polymarket-upload.s3.us-east-2.amazonaws.com/top-5-most-searched-people-on-google-2025-RkSDicLW0XuQ.jpg,62580,top-5-most-searched-people-on-google-2025,No,1,Yes,59904853131196443660276173783133262043138425001325597618087784158274031889658,2025-12-31,False
